epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1525.94,2.3842,3.78454,2.17822,0.44896,0.04359,0.02825,0.01392,2.11164,3.2125,2.0284,0.0670093,0.00033324,0.00033324
2,2984.86,1.86532,3.12898,1.82936,0.36741,0.09707,0.06536,0.03624,1.8166,2.75166,1.79879,0.0340086,0.000665922,0.000665922
3,4427.96,1.7148,2.84753,1.72637,0.31188,0.14695,0.1026,0.05943,1.66248,2.45388,1.6686,0.00100538,0.000996003,0.000996003
4,5866.86,1.62753,2.64735,1.65939,0.28018,0.18667,0.13386,0.07831,1.56878,2.24988,1.61351,0.000991232,0.000991232,0.000991232
5,7305.43,1.5607,2.51117,1.61534,0.29867,0.20424,0.15779,0.09546,1.50396,2.14252,1.56216,0.000984449,0.000984449,0.000984449
6,8744.78,1.51621,2.39849,1.58206,0.33723,0.21978,0.18394,0.11332,1.45517,2.04328,1.53,0.000975773,0.000975773,0.000975773
7,10182,1.4788,2.29714,1.55388,0.37487,0.23641,0.20691,0.12974,1.42181,1.9429,1.50842,0.000965239,0.000965239,0.000965239
8,11619.2,1.44979,2.22757,1.52999,0.37844,0.26062,0.22991,0.14653,1.37971,1.86251,1.48195,0.000952889,0.000952889,0.000952889
9,13056,1.41899,2.16515,1.51457,0.4023,0.26947,0.25017,0.16081,1.34554,1.79582,1.45322,0.000938772,0.000938772,0.000938772
10,14492.1,1.40407,2.1042,1.49826,0.39901,0.28137,0.26406,0.17169,1.32957,1.7596,1.43237,0.000922942,0.000922942,0.000922942
11,15930.4,1.38637,2.04988,1.48757,0.41667,0.29405,0.27783,0.18198,1.30635,1.70421,1.41903,0.000905463,0.000905463,0.000905463
12,17366.9,1.36138,2.00289,1.46912,0.41532,0.30312,0.29336,0.19348,1.28872,1.65995,1.40662,0.000886404,0.000886404,0.000886404
13,18804.9,1.34497,1.96489,1.45631,0.46157,0.30969,0.30609,0.20268,1.27192,1.62219,1.39375,0.000865839,0.000865839,0.000865839
14,20242.4,1.33196,1.92771,1.44878,0.46145,0.31658,0.31424,0.20874,1.25325,1.58703,1.38022,0.000843851,0.000843851,0.000843851
15,21680,1.32272,1.8865,1.43861,0.46734,0.3272,0.3269,0.21896,1.23886,1.55767,1.37203,0.000820525,0.000820525,0.000820525
16,23116,1.30174,1.85411,1.42444,0.47647,0.3324,0.33746,0.22727,1.22885,1.53077,1.36227,0.000795954,0.000795954,0.000795954
17,24552.3,1.29034,1.81571,1.41399,0.47789,0.33867,0.34509,0.23299,1.21949,1.50526,1.35822,0.000770234,0.000770234,0.000770234
18,25988.7,1.27921,1.78278,1.40848,0.50446,0.3424,0.35278,0.2392,1.20616,1.48033,1.3454,0.000743468,0.000743468,0.000743468
19,27425,1.26497,1.75835,1.39908,0.48587,0.35903,0.36092,0.24598,1.19595,1.46246,1.33753,0.000715761,0.000715761,0.000715761
20,28860.7,1.25391,1.72461,1.38854,0.47802,0.36447,0.36799,0.25125,1.19172,1.44219,1.33406,0.000687222,0.000687222,0.000687222
21,30297.1,1.24662,1.69682,1.38268,0.48739,0.36318,0.37327,0.25543,1.18021,1.425,1.32622,0.000657963,0.000657963,0.000657963
