epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,37635.3,1.215,1.61346,1.36118,0.50842,0.38503,0.39839,0.27329,1.15166,1.35764,1.30702,0.000628101,0.000628101,0.000628101
23,39340.6,1.20114,1.58754,1.35137,0.51287,0.3897,0.40453,0.27817,1.14685,1.3468,1.30386,0.000597754,0.000597754,0.000597754
24,41059.6,1.19348,1.56757,1.34487,0.51418,0.39857,0.40999,0.28229,1.14295,1.33606,1.30091,0.00056704,0.00056704,0.00056704
25,42778.8,1.18302,1.53829,1.33858,0.51386,0.40496,0.41314,0.28554,1.14018,1.32698,1.29826,0.000536081,0.000536081,0.000536081
26,44500.1,1.17433,1.51187,1.32997,0.52048,0.40594,0.41709,0.28863,1.13652,1.3181,1.29543,0.000505,0.000505,0.000505
27,46242.6,1.16439,1.49708,1.32141,0.52326,0.40832,0.42049,0.29097,1.13334,1.31125,1.29286,0.000473919,0.000473919,0.000473919
28,47970.6,1.15586,1.47529,1.31505,0.522,0.41135,0.42221,0.29243,1.13084,1.30528,1.29027,0.00044296,0.00044296,0.00044296
29,49645.7,1.1478,1.45905,1.3109,0.52998,0.41065,0.42518,0.29407,1.12823,1.29984,1.28811,0.000412246,0.000412246,0.000412246
30,51324.9,1.14238,1.44268,1.30656,0.53449,0.41125,0.42682,0.29549,1.12613,1.29417,1.2861,0.000381899,0.000381899,0.000381899
31,53003.2,1.13372,1.42471,1.30204,0.54171,0.40926,0.429,0.29749,1.12423,1.28908,1.28457,0.000352037,0.000352037,0.000352037
32,54679.7,1.12761,1.4011,1.29394,0.54028,0.41111,0.43007,0.29822,1.12284,1.28497,1.28351,0.000322778,0.000322778,0.000322778
33,56373.3,1.11838,1.38809,1.29012,0.53486,0.41575,0.43216,0.29984,1.12154,1.2812,1.28254,0.000294239,0.000294239,0.000294239
34,58097.6,1.11378,1.37419,1.2868,0.53417,0.41819,0.43343,0.30082,1.12014,1.27763,1.2816,0.000266532,0.000266532,0.000266532
35,59822.3,1.10741,1.35867,1.2829,0.53965,0.41736,0.43434,0.30154,1.11874,1.27427,1.28034,0.000239766,0.000239766,0.000239766
36,61502.6,1.1023,1.34815,1.28041,0.54163,0.41853,0.43561,0.30262,1.11735,1.27099,1.27933,0.000214046,0.000214046,0.000214046
37,63173.9,1.0982,1.33264,1.27484,0.54689,0.41675,0.43661,0.30369,1.1161,1.26796,1.27824,0.000189475,0.000189475,0.000189475
38,64919.5,1.0934,1.31838,1.27059,0.54867,0.41796,0.43772,0.30452,1.11458,1.26522,1.27706,0.000166149,0.000166149,0.000166149
39,66662.2,1.09015,1.30387,1.26744,0.54777,0.41984,0.43878,0.30497,1.11378,1.26236,1.27635,0.000144161,0.000144161,0.000144161
40,68397.9,1.08222,1.29655,1.2662,0.55103,0.42018,0.43965,0.3054,1.11295,1.25961,1.27565,0.000123596,0.000123596,0.000123596
41,70167.6,1.06047,1.1877,1.24438,0.5498,0.41906,0.44015,0.30596,1.11208,1.25683,1.27487,0.000104537,0.000104537,0.000104537
42,71911.3,1.04768,1.16068,1.23637,0.55339,0.4199,0.44078,0.30659,1.11125,1.25439,1.27431,8.70577e-05,8.70577e-05,8.70577e-05
43,73583.7,1.04227,1.14958,1.23344,0.55597,0.42058,0.44165,0.30725,1.11033,1.25212,1.27384,7.12282e-05,7.12282e-05,7.12282e-05
44,75259.3,1.03901,1.1391,1.23081,0.56046,0.42091,0.44255,0.30804,1.10947,1.25029,1.27329,5.71106e-05,5.71106e-05,5.71106e-05
45,76933.3,1.03346,1.13142,1.22821,0.56208,0.42079,0.443,0.30872,1.10896,1.24866,1.27297,4.47606e-05,4.47606e-05,4.47606e-05
46,78606.1,1.03292,1.12263,1.22655,0.56577,0.41988,0.44388,0.30932,1.10838,1.24704,1.27241,3.4227e-05,3.4227e-05,3.4227e-05
47,80280.5,1.02888,1.12043,1.22675,0.56776,0.41888,0.44452,0.30989,1.10789,1.24555,1.2721,2.55513e-05,2.55513e-05,2.55513e-05
48,81956.6,1.02801,1.11449,1.22591,0.56875,0.41894,0.4455,0.31076,1.10742,1.24402,1.27157,1.87678e-05,1.87678e-05,1.87678e-05
49,83630.8,1.02558,1.1106,1.22235,0.57061,0.41921,0.44618,0.31116,1.10698,1.24249,1.27127,1.39032e-05,1.39032e-05,1.39032e-05
50,85305.4,1.02556,1.10996,1.22186,0.56984,0.42045,0.44652,0.31153,1.1065,1.24125,1.27086,1.09768e-05,1.09768e-05,1.09768e-05
