epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1733.04,2.36009,3.74509,2.19619,0.38633,0.05863,0.02796,0.01391,2.11,3.32774,2.07072,0.0670084,0.000333248,0.000333248
2,3395.87,1.84443,3.08627,1.83742,0.34781,0.11555,0.07656,0.04194,1.76816,2.65363,1.77755,0.0340078,0.00066593,0.00066593
3,5034.19,1.69706,2.8114,1.73345,0.28574,0.15551,0.10712,0.06288,1.61693,2.40821,1.66913,0.00100454,0.000996012,0.000996012
4,6675.91,1.61004,2.61738,1.66619,0.33891,0.18601,0.14223,0.08561,1.54789,2.22267,1.62186,0.000991232,0.000991232,0.000991232
5,8310.52,1.54267,2.468,1.61859,0.32963,0.21733,0.17855,0.10899,1.47916,2.07423,1.55983,0.000984449,0.000984449,0.000984449
6,9948.45,1.49617,2.35516,1.58491,0.37074,0.23344,0.20268,0.12718,1.42687,1.97148,1.52507,0.000975773,0.000975773,0.000975773
7,11583.3,1.46187,2.26183,1.5583,0.37716,0.25042,0.22502,0.14381,1.3946,1.89087,1.50442,0.000965239,0.000965239,0.000965239
8,13227,1.43537,2.18688,1.53706,0.37544,0.26724,0.244,0.15716,1.35958,1.81512,1.47638,0.000952889,0.000952889,0.000952889
9,14866.7,1.40892,2.12199,1.51558,0.4254,0.27701,0.26152,0.16908,1.33193,1.75639,1.45001,0.000938772,0.000938772,0.000938772
10,16506.5,1.38488,2.06338,1.50037,0.42883,0.28856,0.2788,0.18311,1.30676,1.70508,1.43234,0.000922942,0.000922942,0.000922942
11,18149.9,1.36444,2.0141,1.48613,0.44084,0.30428,0.29116,0.19297,1.28386,1.65867,1.41679,0.000905463,0.000905463,0.000905463
12,19786.3,1.34291,1.96609,1.4705,0.41343,0.32338,0.30916,0.20599,1.27059,1.61464,1.40998,0.000886404,0.000886404,0.000886404
13,21430.7,1.32719,1.91921,1.45702,0.44123,0.33072,0.319,0.2117,1.25268,1.58083,1.39451,0.000865839,0.000865839,0.000865839
14,23063.8,1.31258,1.88156,1.44512,0.46237,0.32906,0.32819,0.21983,1.23815,1.5532,1.38476,0.000843851,0.000843851,0.000843851
15,24700.7,1.3045,1.85234,1.43849,0.46469,0.33935,0.33942,0.22826,1.22368,1.51977,1.37732,0.000820525,0.000820525,0.000820525
16,26340.6,1.2889,1.81959,1.42825,0.4698,0.34979,0.35061,0.23582,1.21495,1.49045,1.36617,0.000795954,0.000795954,0.000795954
17,27974.8,1.27115,1.77411,1.41628,0.48127,0.35624,0.35931,0.2435,1.2054,1.46747,1.363,0.000770234,0.000770234,0.000770234
18,29613.8,1.26304,1.7532,1.4101,0.50914,0.3509,0.36561,0.24842,1.19555,1.44493,1.35342,0.000743468,0.000743468,0.000743468
19,31255.3,1.24912,1.7244,1.3991,0.49445,0.36353,0.37159,0.25245,1.18628,1.42598,1.34671,0.000715761,0.000715761,0.000715761
20,32895.7,1.23957,1.69703,1.39419,0.48733,0.3724,0.37823,0.25723,1.17773,1.40993,1.34126,0.000687222,0.000687222,0.000687222
21,34532.7,1.23109,1.66991,1.3847,0.4974,0.37686,0.38442,0.26184,1.17376,1.39533,1.33594,0.000657963,0.000657963,0.000657963
22,36167.8,1.21698,1.64294,1.37585,0.49807,0.3802,0.38813,0.26548,1.16615,1.38121,1.33087,0.000628101,0.000628101,0.000628101
23,37804,1.21084,1.62084,1.36968,0.50215,0.38597,0.39209,0.26885,1.16107,1.36827,1.32664,0.000597754,0.000597754,0.000597754
24,39443.2,1.1978,1.58764,1.35885,0.51043,0.38491,0.39624,0.27195,1.15574,1.35654,1.32332,0.00056704,0.00056704,0.00056704
