epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,23200.1,1.29545,1.80559,1.42792,0.45379,0.34249,0.3422,0.23012,1.2317,1.51872,1.37177,0.000820525,0.000820525,0.000820525
16,24735.7,1.28621,1.76807,1.41839,0.48706,0.34238,0.35142,0.23701,1.21859,1.49168,1.36144,0.000795954,0.000795954,0.000795954
17,26270.2,1.27324,1.73878,1.40839,0.48503,0.35388,0.36077,0.24346,1.20563,1.46664,1.3516,0.000770234,0.000770234,0.000770234
18,27804.5,1.26118,1.70738,1.39947,0.49044,0.36603,0.36728,0.24805,1.20007,1.45382,1.34658,0.000743468,0.000743468,0.000743468
19,29339.2,1.25025,1.67313,1.38934,0.49885,0.3632,0.37326,0.25431,1.1902,1.43053,1.3396,0.000715761,0.000715761,0.000715761
20,30872.7,1.23878,1.65558,1.38401,0.50926,0.36707,0.38007,0.25985,1.18185,1.41295,1.33462,0.000687222,0.000687222,0.000687222
21,32404,1.22577,1.62184,1.3746,0.50196,0.37208,0.38502,0.26347,1.17652,1.39549,1.32982,0.000657963,0.000657963,0.000657963
22,33938.3,1.21578,1.59755,1.36622,0.50838,0.37965,0.39207,0.26851,1.16866,1.38009,1.32398,0.000628101,0.000628101,0.000628101
23,35472.7,1.20407,1.57126,1.36079,0.50992,0.38085,0.39624,0.27233,1.16389,1.36867,1.31969,0.000597754,0.000597754,0.000597754
24,37010,1.19718,1.54692,1.35552,0.52303,0.38288,0.40108,0.27565,1.15858,1.35776,1.31593,0.00056704,0.00056704,0.00056704
25,38546.2,1.18719,1.52112,1.34534,0.51862,0.39241,0.40507,0.2789,1.15338,1.34519,1.3127,0.000536081,0.000536081,0.000536081
26,40080.4,1.17774,1.50497,1.34005,0.53075,0.39153,0.40877,0.28153,1.1482,1.33549,1.30933,0.000505,0.000505,0.000505
27,41614.7,1.1685,1.48169,1.33209,0.53822,0.38958,0.41173,0.28391,1.14526,1.32806,1.30707,0.000473919,0.000473919,0.000473919
28,43150.4,1.15984,1.46049,1.32537,0.54065,0.39294,0.4144,0.28646,1.14265,1.3201,1.30442,0.00044296,0.00044296,0.00044296
29,44683.3,1.15318,1.44009,1.32008,0.54371,0.39569,0.41709,0.28817,1.1398,1.31452,1.30192,0.000412246,0.000412246,0.000412246
30,46216.3,1.1448,1.42102,1.31295,0.55188,0.39548,0.41853,0.29003,1.13706,1.30896,1.29982,0.000381899,0.000381899,0.000381899
31,47754.6,1.13688,1.40184,1.30905,0.54414,0.39979,0.42118,0.2915,1.13502,1.30361,1.29796,0.000352037,0.000352037,0.000352037
32,49289.1,1.12716,1.39042,1.30209,0.54658,0.40255,0.42353,0.29343,1.13325,1.29867,1.29654,0.000322778,0.000322778,0.000322778
33,50826.7,1.12321,1.36907,1.29926,0.54427,0.4062,0.42491,0.29491,1.13157,1.2946,1.29513,0.000294239,0.000294239,0.000294239
34,52360.9,1.1132,1.35515,1.29374,0.54714,0.4079,0.42669,0.29621,1.13001,1.29059,1.29387,0.000266532,0.000266532,0.000266532
35,53894.1,1.10767,1.33916,1.28782,0.54835,0.4096,0.42814,0.29727,1.12856,1.28728,1.29274,0.000239766,0.000239766,0.000239766
36,55426.9,1.10443,1.3258,1.28473,0.54723,0.41216,0.42973,0.29836,1.12719,1.28405,1.29171,0.000214046,0.000214046,0.000214046
37,56997.8,1.09913,1.31449,1.28259,0.54412,0.41548,0.43044,0.29906,1.12601,1.28147,1.29067,0.000189475,0.000189475,0.000189475
38,58636.1,1.09178,1.2967,1.27716,0.54696,0.41515,0.43152,0.30002,1.12477,1.27897,1.28971,0.000166149,0.000166149,0.000166149
39,60265.4,1.08672,1.2826,1.27342,0.54883,0.41535,0.43269,0.30068,1.12361,1.27621,1.28877,0.000144161,0.000144161,0.000144161
40,61875.9,1.08247,1.27735,1.27089,0.55178,0.41399,0.43364,0.30159,1.12286,1.27385,1.28813,0.000123596,0.000123596,0.000123596
41,63475.8,1.06018,1.16949,1.25065,0.55946,0.41127,0.43465,0.30237,1.1219,1.27124,1.28736,0.000104537,0.000104537,0.000104537
42,65102,1.04729,1.14115,1.24221,0.55947,0.41175,0.4354,0.30289,1.12099,1.26891,1.28685,8.70577e-05,8.70577e-05,8.70577e-05
43,66685.1,1.0414,1.12964,1.23959,0.56211,0.41152,0.43625,0.30361,1.12027,1.26685,1.28645,7.12282e-05,7.12282e-05,7.12282e-05
44,68376.9,1.03726,1.12035,1.23483,0.5625,0.41173,0.43699,0.30414,1.11933,1.26521,1.2859,5.71106e-05,5.71106e-05,5.71106e-05
45,69983.5,1.03643,1.11128,1.23453,0.5626,0.41262,0.43778,0.30471,1.11852,1.26355,1.28536,4.47606e-05,4.47606e-05,4.47606e-05
46,71660.5,1.03112,1.10218,1.23254,0.56514,0.4126,0.43827,0.30531,1.11801,1.26209,1.28507,3.4227e-05,3.4227e-05,3.4227e-05
47,73258.1,1.02927,1.10203,1.2303,0.56187,0.4138,0.43877,0.30564,1.11758,1.26077,1.28477,2.55513e-05,2.55513e-05,2.55513e-05
48,74825.7,1.02244,1.09497,1.22699,0.56383,0.41432,0.43952,0.30615,1.11737,1.25964,1.28472,1.87678e-05,1.87678e-05,1.87678e-05
49,76374.4,1.02657,1.09331,1.22707,0.56425,0.41504,0.44002,0.3065,1.11695,1.25856,1.28445,1.39032e-05,1.39032e-05,1.39032e-05
50,77945.3,1.028,1.09336,1.22741,0.56441,0.41584,0.44054,0.30683,1.11667,1.25737,1.2843,1.09768e-05,1.09768e-05,1.09768e-05
