epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,44538.3,1.15324,1.44856,1.3155,0.53391,0.40297,0.42421,0.29243,1.13553,1.31069,1.29354,0.00044296,0.00044296,0.00044296
29,46173.8,1.14588,1.43038,1.31221,0.53392,0.40877,0.42708,0.29426,1.1326,1.30463,1.29098,0.000412246,0.000412246,0.000412246
30,47808.3,1.13618,1.40993,1.30427,0.53586,0.40972,0.42947,0.29614,1.13066,1.29907,1.28948,0.000381899,0.000381899,0.000381899
31,49463.7,1.1308,1.39274,1.29991,0.55068,0.40564,0.43117,0.29753,1.12925,1.2941,1.28819,0.000352037,0.000352037,0.000352037
32,51165.5,1.11924,1.37062,1.29484,0.54972,0.40701,0.43298,0.29928,1.12699,1.2883,1.28658,0.000322778,0.000322778,0.000322778
33,52796.1,1.11509,1.35666,1.28909,0.5435,0.41345,0.43418,0.30039,1.12537,1.28351,1.28524,0.000294239,0.000294239,0.000294239
34,1576.54,1.1292,1.39808,1.30311,0.54439,0.41377,0.43464,0.3005,1.12537,1.2832,1.28506,0.000266532,0.000266532,0.000266532
35,3152.78,1.12315,1.3782,1.29577,0.53817,0.41653,0.43538,0.30086,1.12479,1.28182,1.28478,0.000239766,0.000239766,0.000239766
36,4730.27,1.11242,1.35381,1.29004,0.53705,0.41801,0.43575,0.3015,1.12407,1.28068,1.28446,0.000214046,0.000214046,0.000214046
37,6310.28,1.10262,1.33707,1.28195,0.54323,0.41575,0.43611,0.30181,1.12342,1.2789,1.28413,0.000189475,0.000189475,0.000189475
38,7886.48,1.09603,1.32588,1.27944,0.54523,0.41508,0.43666,0.30222,1.12281,1.27709,1.28341,0.000166149,0.000166149,0.000166149
39,9465.91,1.09658,1.31953,1.27859,0.54592,0.41498,0.43752,0.30301,1.12229,1.2753,1.28297,0.000144161,0.000144161,0.000144161
40,11043.4,1.08935,1.29823,1.27154,0.54509,0.41533,0.43861,0.30349,1.12166,1.2737,1.2824,0.000123596,0.000123596,0.000123596
41,12639.2,1.0685,1.20014,1.25571,0.54342,0.41656,0.43923,0.30398,1.12111,1.27211,1.28189,0.000104537,0.000104537,0.000104537
42,14210.9,1.05606,1.17166,1.24602,0.54104,0.41876,0.43978,0.30416,1.12073,1.2708,1.28169,8.70577e-05,8.70577e-05,8.70577e-05
43,15784.9,1.05089,1.15988,1.24263,0.53976,0.42054,0.44029,0.30464,1.12038,1.26943,1.28155,7.12282e-05,7.12282e-05,7.12282e-05
44,17361.9,1.04889,1.1509,1.24062,0.54029,0.42108,0.44102,0.30539,1.12015,1.26797,1.28144,5.71106e-05,5.71106e-05,5.71106e-05
45,18936,1.04392,1.14185,1.23756,0.53698,0.42225,0.44161,0.30558,1.11959,1.26687,1.28108,4.47606e-05,4.47606e-05,4.47606e-05
46,20518.7,1.04065,1.13806,1.23566,0.53286,0.42518,0.442,0.30599,1.11917,1.26555,1.2809,3.4227e-05,3.4227e-05,3.4227e-05
47,22095.6,1.03808,1.13255,1.23454,0.535,0.42413,0.44241,0.30628,1.11907,1.26456,1.2809,2.55513e-05,2.55513e-05,2.55513e-05
48,23670.2,1.03534,1.12566,1.2325,0.53327,0.42492,0.44299,0.30671,1.11877,1.26335,1.28074,1.87678e-05,1.87678e-05,1.87678e-05
49,25248.5,1.03588,1.12492,1.23226,0.53309,0.42489,0.44333,0.30707,1.11848,1.26268,1.28065,1.39032e-05,1.39032e-05,1.39032e-05
50,26821,1.03165,1.12227,1.23044,0.5368,0.42351,0.44373,0.30751,1.11832,1.26191,1.28062,1.09768e-05,1.09768e-05,1.09768e-05
