epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,57824.8,1.10932,1.37127,1.29069,0.53404,0.40669,0.42596,0.2965,1.12535,1.29361,1.28935,0.000214046,0.000214046,0.000214046
37,59383.1,1.109,1.35488,1.28782,0.53624,0.40697,0.4271,0.29746,1.12441,1.29078,1.28852,0.000189475,0.000189475,0.000189475
38,60981.1,1.09835,1.34242,1.28356,0.53828,0.4086,0.42798,0.29825,1.12368,1.28799,1.28784,0.000166149,0.000166149,0.000166149
39,62592.1,1.09303,1.33473,1.27845,0.54525,0.40623,0.42895,0.2992,1.12282,1.28573,1.28694,0.000144161,0.000144161,0.000144161
40,64211.6,1.08795,1.32246,1.27607,0.54622,0.40771,0.43012,0.29992,1.12206,1.28328,1.2861,0.000123596,0.000123596,0.000123596
41,65886.1,1.06547,1.2129,1.25563,0.54786,0.40672,0.431,0.30028,1.12136,1.28115,1.28563,0.000104537,0.000104537,0.000104537
42,67975.3,1.05408,1.18399,1.24667,0.55008,0.40699,0.4321,0.30088,1.12049,1.27892,1.28504,8.70577e-05,8.70577e-05,8.70577e-05
43,69688.5,1.04898,1.17447,1.24438,0.54959,0.40763,0.43276,0.30154,1.11991,1.27712,1.2846,7.12282e-05,7.12282e-05,7.12282e-05
44,71420.7,1.04414,1.1618,1.23969,0.55212,0.4068,0.43316,0.30221,1.11921,1.27524,1.28413,5.71106e-05,5.71106e-05,5.71106e-05
45,73180.3,1.04297,1.15772,1.23967,0.55249,0.4071,0.43297,0.30228,1.11881,1.2736,1.28385,4.47606e-05,4.47606e-05,4.47606e-05
46,74753.6,1.03578,1.14458,1.23688,0.55409,0.40687,0.43335,0.3025,1.11808,1.27203,1.28343,3.4227e-05,3.4227e-05,3.4227e-05
47,76326.9,1.03673,1.14509,1.23595,0.55582,0.4072,0.43393,0.30292,1.11756,1.27087,1.28299,2.55513e-05,2.55513e-05,2.55513e-05
48,77872.9,1.03319,1.13953,1.2353,0.55423,0.40809,0.43452,0.30348,1.11712,1.27001,1.28276,1.87678e-05,1.87678e-05,1.87678e-05
49,79426,1.03186,1.13516,1.2321,0.54728,0.41096,0.43496,0.30372,1.11675,1.26898,1.2826,1.39032e-05,1.39032e-05,1.39032e-05
50,80975.3,1.03187,1.13413,1.23334,0.54017,0.41602,0.43538,0.30409,1.1165,1.26791,1.28245,1.09768e-05,1.09768e-05,1.09768e-05
