epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,35869,1.21528,1.62527,1.36605,0.49799,0.37978,0.39037,0.26718,1.16197,1.37306,1.31647,0.000628101,0.000628101,0.000628101
23,37500.9,1.20656,1.60198,1.35972,0.501,0.37849,0.39388,0.27054,1.15637,1.36287,1.31149,0.000597754,0.000597754,0.000597754
24,39142.5,1.19736,1.57569,1.35223,0.51323,0.38308,0.39897,0.27438,1.15223,1.3531,1.30843,0.00056704,0.00056704,0.00056704
25,40775.7,1.18876,1.54967,1.34359,0.52857,0.38481,0.40371,0.27736,1.14808,1.34267,1.30498,0.000536081,0.000536081,0.000536081
26,42415.4,1.18093,1.53553,1.33943,0.52563,0.38824,0.40699,0.28036,1.14374,1.33387,1.3012,0.000505,0.000505,0.000505
27,44052.5,1.17428,1.50656,1.33014,0.52459,0.39078,0.40936,0.28229,1.13992,1.32633,1.29847,0.000473919,0.000473919,0.000473919
28,45682.9,1.16374,1.49227,1.32476,0.52744,0.39413,0.41223,0.28446,1.13648,1.31976,1.29543,0.00044296,0.00044296,0.00044296
29,47319.3,1.15495,1.46957,1.31939,0.52883,0.39704,0.41489,0.28622,1.13433,1.31414,1.29328,0.000412246,0.000412246,0.000412246
30,48946.5,1.14882,1.45344,1.31593,0.5341,0.39664,0.41735,0.28828,1.13259,1.30897,1.29171,0.000381899,0.000381899,0.000381899
31,50583.3,1.13828,1.42777,1.30838,0.53817,0.39872,0.41986,0.29028,1.13095,1.30405,1.29037,0.000352037,0.000352037,0.000352037
32,52221.1,1.13247,1.41278,1.30223,0.52711,0.40707,0.4222,0.29201,1.12933,1.30005,1.28904,0.000322778,0.000322778,0.000322778
33,53842.5,1.12464,1.39235,1.29544,0.52794,0.40786,0.42356,0.29308,1.12799,1.29606,1.28792,0.000294239,0.000294239,0.000294239
34,55477.7,1.11526,1.38046,1.29036,0.5248,0.41116,0.42536,0.29449,1.12643,1.29205,1.2867,0.000266532,0.000266532,0.000266532
35,57113.7,1.11094,1.36424,1.28786,0.52702,0.41296,0.42713,0.29572,1.12492,1.28809,1.28537,0.000239766,0.000239766,0.000239766
36,58747.9,1.10876,1.35593,1.28554,0.52721,0.41412,0.42884,0.29694,1.12357,1.28468,1.28429,0.000214046,0.000214046,0.000214046
37,60395.9,1.10432,1.34203,1.28214,0.52714,0.41544,0.43,0.29823,1.12217,1.28133,1.28305,0.000189475,0.000189475,0.000189475
38,62044.9,1.09701,1.32805,1.27916,0.53028,0.41568,0.43117,0.29916,1.12103,1.27834,1.282,0.000166149,0.000166149,0.000166149
39,63682.4,1.0888,1.31687,1.27324,0.53225,0.41593,0.43229,0.30003,1.12001,1.27579,1.28097,0.000144161,0.000144161,0.000144161
40,65304.4,1.08407,1.30039,1.26736,0.5373,0.41397,0.43351,0.30081,1.1189,1.27296,1.28002,0.000123596,0.000123596,0.000123596
41,66956.7,1.06134,1.19702,1.24693,0.5421,0.41288,0.43438,0.30143,1.11817,1.2708,1.27946,0.000104537,0.000104537,0.000104537
42,68575.7,1.05174,1.17084,1.24126,0.54255,0.41302,0.43502,0.30216,1.11719,1.26838,1.27868,8.70577e-05,8.70577e-05,8.70577e-05
43,70196.3,1.04401,1.15808,1.23694,0.54739,0.4119,0.43614,0.30293,1.11652,1.26615,1.278,7.12282e-05,7.12282e-05,7.12282e-05
44,71813,1.04299,1.14934,1.23614,0.55044,0.41151,0.43683,0.30356,1.11596,1.26379,1.27758,5.71106e-05,5.71106e-05,5.71106e-05
45,73430.3,1.03735,1.14039,1.2313,0.55285,0.41093,0.43762,0.30437,1.11555,1.26183,1.27702,4.47606e-05,4.47606e-05,4.47606e-05
46,75044.4,1.03628,1.13402,1.23079,0.55468,0.41057,0.43829,0.30503,1.11501,1.26002,1.27667,3.4227e-05,3.4227e-05,3.4227e-05
47,76657.8,1.03225,1.1266,1.22726,0.5569,0.41084,0.43907,0.30559,1.11438,1.25809,1.27625,2.55513e-05,2.55513e-05,2.55513e-05
48,78274.1,1.03135,1.12337,1.2269,0.55748,0.41159,0.43969,0.30593,1.11392,1.2565,1.27582,1.87678e-05,1.87678e-05,1.87678e-05
49,79892,1.03013,1.12083,1.22521,0.5599,0.41174,0.44014,0.30648,1.11355,1.25482,1.27546,1.39032e-05,1.39032e-05,1.39032e-05
50,81510.5,1.02951,1.11945,1.22588,0.55978,0.41249,0.4406,0.30689,1.11319,1.25334,1.27501,1.09768e-05,1.09768e-05,1.09768e-05
