epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1535.98,2.38599,3.76079,2.16623,0.38619,0.06453,0.03168,0.01612,2.07298,3.29254,1.99884,0.0670093,0.000333239,0.000333239
2,2997.1,1.86607,3.08844,1.82492,0.32315,0.11891,0.07007,0.03875,1.82114,2.72605,1.78533,0.0340086,0.000665922,0.000665922
3,4442.24,1.71414,2.80778,1.71885,0.30409,0.16144,0.114,0.06598,1.64517,2.40254,1.66338,0.0010054,0.000996003,0.000996003
4,5882.75,1.62459,2.61072,1.65828,0.30954,0.19098,0.14481,0.08584,1.55037,2.22635,1.61014,0.000991232,0.000991232,0.000991232
5,7322.92,1.55815,2.46159,1.61109,0.36435,0.2064,0.17492,0.10819,1.50786,2.10564,1.56889,0.000984449,0.000984449,0.000984449
6,8762.7,1.51016,2.34374,1.57933,0.34639,0.22646,0.19493,0.1217,1.45808,2.0111,1.52462,0.000975773,0.000975773,0.000975773
7,10201.2,1.4719,2.25526,1.55376,0.39726,0.24185,0.22369,0.14058,1.41888,1.91551,1.50166,0.000965239,0.000965239,0.000965239
8,11639.7,1.44492,2.16948,1.52728,0.37246,0.26159,0.24351,0.1566,1.385,1.84313,1.47049,0.000952889,0.000952889,0.000952889
9,13083,1.41891,2.10702,1.51052,0.3812,0.28053,0.25691,0.16685,1.35871,1.80203,1.45834,0.000938772,0.000938772,0.000938772
10,14524.9,1.39072,2.04856,1.49149,0.39255,0.28498,0.27023,0.17664,1.33193,1.74321,1.43887,0.000922942,0.000922942,0.000922942
11,15967,1.37166,1.99629,1.47652,0.41711,0.29498,0.28702,0.18924,1.30788,1.68933,1.42364,0.000905463,0.000905463,0.000905463
12,17415,1.35851,1.95329,1.46306,0.43115,0.30366,0.29871,0.19795,1.29154,1.65078,1.40988,0.000886404,0.000886404,0.000886404
13,18856.6,1.33847,1.9092,1.45104,0.44298,0.31012,0.31131,0.20641,1.27495,1.61444,1.39706,0.000865839,0.000865839,0.000865839
14,20300.3,1.31994,1.87556,1.44144,0.43222,0.33069,0.3235,0.21635,1.25895,1.58007,1.38995,0.000843851,0.000843851,0.000843851
15,21742.2,1.30874,1.83191,1.42999,0.45007,0.33144,0.33196,0.22227,1.24459,1.5533,1.37518,0.000820525,0.000820525,0.000820525
16,23182.7,1.2946,1.79779,1.42245,0.46463,0.34013,0.34136,0.22875,1.23334,1.52692,1.37087,0.000795954,0.000795954,0.000795954
17,24621,1.28288,1.76442,1.41325,0.47355,0.3417,0.34847,0.23523,1.22278,1.50277,1.3613,0.000770234,0.000770234,0.000770234
18,26057.6,1.27257,1.73365,1.40405,0.47361,0.35009,0.35694,0.24143,1.21194,1.47855,1.35115,0.000743468,0.000743468,0.000743468
19,27495.8,1.25779,1.70051,1.39203,0.49162,0.34919,0.36312,0.24625,1.20255,1.45622,1.34637,0.000715761,0.000715761,0.000715761
20,28954.5,1.24816,1.67328,1.38525,0.4897,0.35799,0.36951,0.25136,1.19163,1.43685,1.3364,0.000687222,0.000687222,0.000687222
21,30392.9,1.2381,1.65641,1.37826,0.48449,0.37217,0.37749,0.25781,1.18289,1.41873,1.32961,0.000657963,0.000657963,0.000657963
22,31841.4,1.22827,1.6184,1.36973,0.49568,0.36995,0.38134,0.26075,1.17631,1.40507,1.32553,0.000628101,0.000628101,0.000628101
23,33297.3,1.21559,1.59811,1.36182,0.50557,0.37437,0.38634,0.26484,1.1703,1.39049,1.32217,0.000597754,0.000597754,0.000597754
