epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1506.72,2.39538,3.78212,2.18739,0.38946,0.04786,0.02885,0.01391,2.10967,3.30332,2.04537,0.06701,0.000333233,0.000333233
2,2938.21,1.88015,3.11642,1.83774,0.30565,0.11649,0.07162,0.03956,1.80688,2.69341,1.77657,0.0340093,0.000665915,0.000665915
3,4356.27,1.72618,2.84135,1.73332,0.26763,0.14449,0.10271,0.05907,1.67266,2.48454,1.69024,0.00100606,0.000995997,0.000995997
4,5780.13,1.63344,2.62759,1.66862,0.30416,0.17926,0.13622,0.08196,1.58057,2.27471,1.62966,0.000991232,0.000991232,0.000991232
5,7199.54,1.56949,2.47631,1.6213,0.30282,0.20998,0.16718,0.10324,1.51386,2.1543,1.57388,0.000984449,0.000984449,0.000984449
6,8620.62,1.52333,2.35799,1.58573,0.33505,0.22461,0.18926,0.11794,1.47646,2.05968,1.55503,0.000975773,0.000975773,0.000975773
7,10043.1,1.48326,2.2717,1.55685,0.37053,0.23672,0.21422,0.13497,1.4334,1.95937,1.51471,0.000965239,0.000965239,0.000965239
8,11466.7,1.4506,2.18665,1.53588,0.35772,0.25665,0.2322,0.14689,1.3968,1.88711,1.49185,0.000952889,0.000952889,0.000952889
9,12886.4,1.42621,2.12765,1.51764,0.40861,0.26358,0.24803,0.15999,1.3679,1.81528,1.46893,0.000938772,0.000938772,0.000938772
10,14312.4,1.40414,2.07082,1.50015,0.39221,0.27373,0.26078,0.16933,1.34726,1.77101,1.45426,0.000922942,0.000922942,0.000922942
11,15730.2,1.38464,2.02052,1.48738,0.42255,0.28868,0.27718,0.18072,1.32999,1.72996,1.43737,0.000905463,0.000905463,0.000905463
12,17151.3,1.36654,1.97298,1.47657,0.43557,0.30526,0.29403,0.1937,1.3066,1.67478,1.42139,0.000886404,0.000886404,0.000886404
13,18569.7,1.34665,1.93372,1.45996,0.43309,0.306,0.30241,0.20056,1.28625,1.63834,1.40807,0.000865839,0.000865839,0.000865839
14,20060.6,1.33187,1.88608,1.4508,0.45903,0.31042,0.31485,0.20969,1.27464,1.60688,1.39922,0.000843851,0.000843851,0.000843851
15,21554.2,1.32136,1.85759,1.44087,0.45914,0.31867,0.32137,0.21472,1.25916,1.58101,1.38838,0.000820525,0.000820525,0.000820525
16,23001.3,1.30526,1.81662,1.42842,0.45922,0.33166,0.33449,0.2246,1.24912,1.54765,1.3828,0.000795954,0.000795954,0.000795954
17,24458.2,1.2912,1.77459,1.41843,0.47166,0.33786,0.34093,0.22875,1.23827,1.52513,1.37393,0.000770234,0.000770234,0.000770234
18,25943.8,1.27481,1.73822,1.40392,0.46504,0.3462,0.35196,0.23698,1.2211,1.49723,1.36191,0.000743468,0.000743468,0.000743468
19,27378.8,1.26041,1.71523,1.39853,0.48915,0.35137,0.35974,0.2445,1.20994,1.47158,1.35261,0.000715761,0.000715761,0.000715761
20,28794.1,1.25062,1.68488,1.38898,0.49202,0.35347,0.36222,0.24739,1.20555,1.46121,1.34939,0.000687222,0.000687222,0.000687222
21,30214.9,1.2386,1.66063,1.38147,0.48348,0.36292,0.36896,0.25108,1.19548,1.4443,1.34035,0.000657963,0.000657963,0.000657963
22,31660.4,1.23419,1.63286,1.37455,0.49534,0.37057,0.37662,0.25667,1.1886,1.42485,1.33469,0.000628101,0.000628101,0.000628101
23,33157.8,1.22549,1.61007,1.36976,0.50578,0.37305,0.38185,0.26045,1.18419,1.41253,1.33053,0.000597754,0.000597754,0.000597754
24,34586.3,1.21424,1.58746,1.36076,0.5125,0.37562,0.38677,0.26462,1.17906,1.39782,1.32762,0.00056704,0.00056704,0.00056704
25,35942.8,1.20382,1.56093,1.35376,0.51089,0.38369,0.39167,0.26852,1.17196,1.38532,1.32303,0.000536081,0.000536081,0.000536081
26,37301.6,1.19554,1.54328,1.34859,0.52012,0.38182,0.39637,0.2723,1.16565,1.37347,1.31877,0.000505,0.000505,0.000505
27,38686.9,1.18299,1.51049,1.33695,0.50729,0.39312,0.39896,0.27483,1.16215,1.36252,1.31592,0.000473919,0.000473919,0.000473919
28,40055,1.17714,1.49555,1.33312,0.51446,0.39651,0.40276,0.27746,1.15771,1.35429,1.31133,0.00044296,0.00044296,0.00044296
29,41401.7,1.16834,1.4783,1.3283,0.52409,0.39656,0.40622,0.2805,1.15422,1.34546,1.30886,0.000412246,0.000412246,0.000412246
30,42781.5,1.15831,1.45051,1.31989,0.53086,0.3972,0.40819,0.2824,1.15124,1.33817,1.30714,0.000381899,0.000381899,0.000381899
31,44187.6,1.15075,1.43421,1.31691,0.53642,0.39706,0.41021,0.28405,1.14923,1.33143,1.30544,0.000352037,0.000352037,0.000352037
32,45620.4,1.14077,1.40924,1.30697,0.5373,0.39903,0.41259,0.28604,1.14691,1.32481,1.30338,0.000322778,0.000322778,0.000322778
33,47045.5,1.13788,1.39595,1.30427,0.53484,0.40144,0.41419,0.28741,1.14504,1.31971,1.30195,0.000294239,0.000294239,0.000294239
34,48471.4,1.12823,1.38278,1.29779,0.53561,0.40199,0.41598,0.289,1.1433,1.31546,1.30013,0.000266532,0.000266532,0.000266532
35,49900.1,1.12183,1.3631,1.29224,0.53761,0.40364,0.41759,0.29005,1.1423,1.31164,1.29912,0.000239766,0.000239766,0.000239766
36,51326.9,1.11679,1.35434,1.2907,0.5426,0.40245,0.41906,0.29132,1.14115,1.30806,1.29815,0.000214046,0.000214046,0.000214046
37,52751.1,1.11087,1.33833,1.28938,0.54422,0.40236,0.42029,0.29215,1.14051,1.30508,1.2977,0.000189475,0.000189475,0.000189475
38,54164.7,1.10045,1.32557,1.27935,0.54833,0.40183,0.42131,0.29312,1.13946,1.30271,1.29682,0.000166149,0.000166149,0.000166149
39,55578.5,1.10206,1.30794,1.2806,0.54881,0.4039,0.4222,0.29378,1.13847,1.30035,1.29589,0.000144161,0.000144161,0.000144161
40,56950.1,1.0912,1.29786,1.27329,0.54779,0.40469,0.42392,0.29508,1.13749,1.29829,1.2953,0.000123596,0.000123596,0.000123596
41,58409.6,1.06999,1.19577,1.25343,0.54637,0.40566,0.4243,0.29536,1.13647,1.29614,1.29462,0.000104537,0.000104537,0.000104537
42,59806.8,1.05723,1.16508,1.24534,0.54527,0.40778,0.42534,0.29594,1.13569,1.2943,1.29417,8.70577e-05,8.70577e-05,8.70577e-05
43,61246.7,1.051,1.15092,1.24373,0.5477,0.407,0.42596,0.29632,1.13495,1.29287,1.29375,7.12282e-05,7.12282e-05,7.12282e-05
44,62655.2,1.0484,1.14385,1.23984,0.54728,0.40831,0.4267,0.29692,1.13451,1.29152,1.29339,5.71106e-05,5.71106e-05,5.71106e-05
45,64057.3,1.04255,1.13867,1.23805,0.54899,0.40806,0.42757,0.29754,1.13408,1.29034,1.29312,4.47606e-05,4.47606e-05,4.47606e-05
46,65476.6,1.04043,1.12653,1.23266,0.55218,0.40729,0.42794,0.29811,1.13371,1.28911,1.293,3.4227e-05,3.4227e-05,3.4227e-05
47,66906.4,1.04006,1.12177,1.23488,0.55064,0.40916,0.42828,0.29808,1.13346,1.28835,1.29281,2.55513e-05,2.55513e-05,2.55513e-05
48,68284,1.03508,1.11552,1.2291,0.55244,0.40906,0.42859,0.29841,1.13321,1.28771,1.29251,1.87678e-05,1.87678e-05,1.87678e-05
49,69644.4,1.03591,1.11504,1.23193,0.55432,0.40917,0.42879,0.29879,1.13307,1.28702,1.29235,1.39032e-05,1.39032e-05,1.39032e-05
50,71046.5,1.0344,1.11556,1.23039,0.55159,0.41084,0.42905,0.29902,1.13299,1.2865,1.29228,1.09768e-05,1.09768e-05,1.09768e-05
